TADIG_Code,ip_address_range
LIEMK,199.255.4.0/24
LIEMK,138.188.1.96/28
LIEMK,138.188.1.112/28
LIEMK,138.188.1.224/28
LIEMK,138.188.1.240/28
LIEMK,103.67.220.16/28
LIEMK,103.67.220.48/28
LIEMK,103.67.221.0/28
LIEMK,103.67.221.32/28
LIEMK,185.82.68.24/29
LIEMK,185.57.216.160/28
LIEMK,185.57.216.176/28
LIEMK,185.57.216.192/28
LIEMK,103.67.222.0/26
LIEMK,194.48.134.0/23
LIEMK,194.48.138.32/27
LIEMK,194.48.138.64/27
LIEMK,194.48.139.32/27
LIEMK,194.48.139.64/26
LIEMK,185.57.218.64/27
LIEMK,185.57.218.96/27
LIEMK,185.57.218.128/27
LIEMK,185.57.218.160/27
LIEMK,185.57.218.192/27
LIEMK,185.57.218.224/27
LIEMK,185.57.219.0/27
LIEMK,185.57.219.32/27
LIEMK,199.255.5.104/29
LIEMK,150.91.240.128/26
LIEMK,74.118.66.224/27
LIEMK,185.57.219.64/27
LIEMK,185.57.219.96/27
LIEMK,185.57.219.128/27
LIEMK,185.57.219.160/27
LIEMK,185.57.219.192/27
LIEMK,185.57.219.224/27
LIEMK,185.57.217.0/26
LIEMK,185.57.217.64/26
LIEMK,185.57.217.128/26
LIEMK,185.57.217.192/26
LKA71,203.115.29.192/28
LKA71,202.129.232.0/26
LKA71,202.129.232.64/27
LKA71,202.129.232.96/28
LKA71,202.129.232.216/29
LKA71,194.140.200.0/27
LKADG,202.69.207.0/24
LKADG,202.69.206.0/24
LKADG,202.69.196.0/24
LKAHT,45.121.89.0/25
LKAHT,203.189.187.0/26
LKAHT,45.121.89.128/25
LKAHT,203.189.187.128/25
LKAHT,203.189.187.64/26
LTU03,130.244.210.208/28
LTU03,130.244.210.224/28
LTU03,130.244.211.64/28
LTU03,130.244.211.80/28
LTU03,130.244.209.0/28
LTU03,213.102.53.32/27
LTU03,213.102.53.96/27
LTU03,130.244.210.240/29
LTU03,213.100.76.0/22
LTUOM,212.47.108.0/24
LTUOM,212.47.109.0/24
LTUOM,195.22.180.0/22
LTUOM,195.22.184.0/22
LUXPT,195.46.227.64/27
LUXPT,195.46.227.96/27
LUXPT,213.166.51.128/26
LUXPT,195.46.228.32/28
LUXPT,107.183.124.0/24
LUXPT,107.183.125.0/24
LUXPT,107.183.126.0/24
LUXPT,107.183.127.0/24
LUXTG,212.66.79.0/24
LUXTG,213.181.60.1/32
LUXTG,213.181.60.2/32
LUXTG,213.181.62.164/30
LUXTG,212.66.65.0/24
LUXTG,37.184.152.0/21
LUXTG,92.48.168.0/21
LUXTG,213.181.60.0/22
LUXVM,212.224.252.0/24
LUXVM,212.224.253.0/24
LUXVM,212.224.254.0/24
LUXVM,212.224.253.48/29
LUXVM,212.224.253.56/29
LUXVM,212.224.253.176/29
LUXVM,212.224.253.184/29
LUXVM,212.224.252.8/29
LUXVM,212.224.252.16/29
LUXVM,212.224.252.65/32
LUXVM,212.224.252.80/28
LUXVM,212.224.253.232/30
LUXVM,212.224.218.0/24
LUXVM,212.224.219.0/24
LVABC,130.244.210.176/28
LVABC,130.244.210.192/28
LVABC,130.244.211.32/28
LVABC,130.244.211.48/28
LVABC,213.102.57.32/27
LVABC,213.102.57.96/27
LVABC,130.244.210.168/29
LVABC,83.185.57.0/27
LVABC,83.185.57.32/27
LVABC,130.244.209.0/28
LVABC,213.100.72.0/22
LVALM,212.93.97.0/26
LVALM,212.93.99.0/24
MACCT,202.175.4.192/26
MACCT,202.175.4.160/28
MACHT,203.145.66.0/25
MACHT,203.145.83.0/24
MARM1,212.217.55.0/28
MARM1,196.206.239.160/28
MARM1,81.192.60.0/24
MARM1,196.206.239.128/27
MARM1,81.192.23.192/26
MARM1,212.217.54.32/27
MARM1,196.76.0.32/28
MARM1,196.76.1.32/28
MARM1,196.76.0.16/28
MARM1,196.76.0.0/28
MARM1,196.76.1.16/28
MARM1,196.76.1.0/28
MARM1,81.192.17.128/27
MARMT,213.140.60.32/29
MARMT,41.205.207.0/26
MARMT,41.214.161.0/24
MARMT,41.214.162.0/24
MARMT,41.87.134.165/32
MARMT,41.87.134.163/32
MARMT,197.253.162.0/26
MARMT,197.253.176.3/32
MARMT,197.253.184.0/26
MARMT,197.253.176.2/32
MARMT,45.218.124.0/25
MARMT,45.218.124.128/25
MARMT,45.218.125.0/25
MARMT,45.218.125.128/25
MARMT,45.218.126.0/25
MARMT,45.218.126.128/25
MARMT,45.218.127.0/25
MARMT,45.218.127.128/25
MARMT,197.230.49.1/32
MARMT,197.230.49.2/32
MARMT,197.230.49.65/32
MARMT,197.230.49.66/32
MCOM1,213.163.112.0/24
MCOM1,213.163.125.0/25
MDAMC,79.170.225.192/26
MDAUN,212.0.197.0/24
MDAVX,193.239.182.192/26
MDGTM,41.207.38.0/26
MDGTM,41.207.39.0/26
MDGTM,41.207.39.64/26
MDGTM,154.126.8.24/32
MDGTM,154.126.14.0/28
MDGTM,154.126.14.16/28
MDGTM,154.126.14.32/28
MDGTM,154.126.14.48/28
MDGTM,154.126.14.64/28
MDGTM,154.126.14.80/28
MDGTM,154.126.14.96/28
MDGTM,154.126.14.112/28
MDVWM,202.153.87.160/27
MEXIU,201.175.130.128/26
MEXIU,201.175.136.128/26
MEXIU,201.175.145.128/26
MEXIU,201.175.153.128/26
MEXIU,201.175.161.128/26
MEXIU,201.175.169.128/26
MEXIU,189.203.228.0/27
MEXIU,201.130.62.192/27
MEXIU,201.130.62.224/27
MEXIU,201.175.145.64/27
MEXIU,201.175.145.96/27
MEXIU,201.130.46.128/28
MEXIU,201.130.46.32/28
MEXIU,201.149.254.128/28
MEXIU,201.149.254.64/28
MEXIU,201.175.131.0/28
MEXIU,201.175.142.192/28
MEXIU,201.175.145.32/28
MEXIU,201.175.146.0/28
MEXIU,201.175.176.16/28
MEXIU,201.175.176.32/28
MEXIU,201.175.176.64/28
MEXIU,201.175.180.16/28
MEXIU,201.175.180.32/28
MEXIU,201.175.184.112/28
MEXIU,201.175.184.16/28
MEXIU,201.175.184.32/28
MEXIU,201.175.184.48/28
MEXIU,201.175.184.64/28
MEXIU,201.175.184.96/28
MEXIU,201.175.192.112/28
MEXIU,201.175.192.128/28
MEXIU,201.175.192.16/28
MEXIU,201.175.192.32/28
MEXIU,201.175.192.64/28
MEXIU,201.175.192.96/28
MEXIU,201.175.206.0/28
MEXIU,207.83.200.192/28
MEXIU,201.130.146.160/29
MEXIU,201.130.62.168/29
MEXIU,201.130.62.8/29
MEXIU,201.130.63.24/29
MEXIU,201.175.130.240/29
MEXIU,187.190.200.24/30
MEXIU,187.190.200.28/30
MEXN3,201.175.130.128/26
MEXN3,201.175.136.128/26
MEXN3,201.175.145.128/26
MEXN3,201.175.153.128/26
MEXN3,201.175.161.128/26
MEXN3,201.175.169.128/26
MEXN3,201.175.131.0/28
MEXN3,201.175.146.0/28
MEXN3,201.175.176.16/28
MEXN3,201.175.176.32/28
MEXN3,201.175.176.64/28
MEXN3,201.175.180.16/28
MEXN3,201.175.180.32/28
MEXN3,201.175.184.112/28
MEXN3,201.175.184.16/28
MEXN3,201.175.184.32/28
MEXN3,201.175.184.48/28
MEXN3,201.175.184.64/28
MEXN3,201.175.184.96/28
MEXN3,201.175.192.112/28
MEXN3,201.175.192.16/28
MEXN3,201.175.192.32/28
MEXN3,201.175.192.64/28
MEXN3,201.175.192.96/28
MKDCC,89.31.155.240/28
MKDNO,91.220.95.0/24
MLI01,217.64.98.250/32
MLI01,217.64.98.254/32
MLI01,217.64.102.129/32
MLI01,217.64.102.130/32
MLI01,217.64.102.133/32
MLI01,217.64.102.134/32
MLTGO,194.158.50.0/24
MLTMA,80.85.97.0/28
MLTMA,80.85.97.168/29
MLTMM,212.65.97.0/25
MLTMM,154.43.164.64/29
MLTMM,154.43.164.72/29
MLTMM,104.225.210.0/27
MLTMM,104.225.210.32/27
MLTTL,80.85.97.128/28
MLTTL,80.85.97.192/26
MLTTL,188.65.184.0/27
MLTTL,185.5.50.0/26
MLTTL,185.5.50.64/26
MLTTL,80.85.97.96/27
MLTTL,80.85.97.16/28
MLTTL,80.85.97.112/28
MMROM,103.242.96.0/25
MMROM,103.242.96.144/29
MMROM,43.224.87.0/25
MMROM,103.242.96.152/30
MMROM,69.160.11.64/26
MMROM,69.160.11.128/26
MMROM,69.160.23.16/28
MMROM,69.160.23.32/29
MMROM,69.160.23.40/30
MMROM,69.160.23.48/28
MMROM,69.160.23.64/29
MMROM,69.160.23.72/30
MMROM,69.160.15.0/26
MNEMT,212.200.244.0/26
MNEMT,212.200.244.128/28
MNEMT,213.133.3.40/29
MNEMT,213.133.3.48/29
MNEMT,213.133.3.96/27
MNEMT,213.133.3.36/31
MNEMT,213.133.3.56/31
MNEMT,213.133.4.208/29
MNEMT,213.133.4.216/29
MNEMT,213.133.4.224/27
MNGMN,202.70.39.240/28
MNGMN,202.70.39.224/29
MNGMN,202.70.39.176/29
MNGMN,202.70.39.216/29
MNGMN,192.82.100.0/27
MNGMN,192.82.100.32/27
MTX01,185.11.43.0/24
MTX02,185.11.43.0/24
MYSBC,202.75.170.0/24
MYSBC,202.75.138.0/24
MYSBC,202.75.139.0/24
MYSBC,131.166.130.0/24
MYSBC,131.166.132.0/24
MYSBC,131.166.134.0/24
MYSBC,131.166.136.0/24
MYSBC,131.166.181.0/27
MYSBC,131.166.181.32/27
MYSBC,103.67.220.16/28
MYSBC,103.67.220.48/28
MYSBC,103.67.221.0/27
MYSBC,103.67.221.32/27
MYSBC,103.67.222.0/26
MYSBC,202.75.148.0/24
MYSBC,202.75.140.253/32
MYSBC,131.166.181.192/27
MYSBC,131.166.181.224/27
MYSBC,202.75.140.250/32
MYSBC,213.137.155.128/26
MYSCC,203.82.67.0/24
MYSCC,203.82.88.0/24
MYSCC,203.82.88.0/27
MYSCC,203.82.88.32/27
MYSCC,203.82.88.64/27
MYSCC,203.82.88.96/27
MYSCC,203.82.88.128/27
MYSCC,203.82.88.160/27
MYSCC,203.82.88.192/27
MYSCC,203.82.88.224/27
MYSCC,203.82.89.0/24
MYSCC,203.82.89.0/27
MYSCC,203.82.89.32/27
MYSCC,203.82.89.64/27
MYSCC,203.82.89.96/27
MYSCC,203.82.89.128/27
MYSCC,203.82.89.160/27
MYSCC,203.82.89.192/27
MYSCC,203.82.89.224/27
MYSMI,123.136.98.0/26
MYSMI,123.136.98.64/26
MYSMI,123.136.99.8/29
MYSMI,123.136.101.104/29
MYSMI,123.136.101.24/29
MYSMI,123.136.109.32/29
MYSMI,123.136.109.48/29
MYSMI,123.136.109.64/30
MYSMI,123.136.101.64/30
MYSMI,123.136.109.144/29
MYSMI,123.136.101.32/29
MYSMI,123.136.101.16/29
MYSMI,123.136.109.160/29
MYSMI,123.136.97.0/29
MYSMI,123.136.97.8/29
MYSMI,123.136.97.16/29
MYSMI,123.136.97.24/30
MYSMI,123.136.101.40/29
MYSMI,123.136.101.80/29
MYSMI,123.136.101.88/29
MYSMI,123.136.101.96/29
MYSMI,123.136.101.76/30
MYSMI,123.136.109.8/29
MYSMI,123.136.109.24/29
MYSMI,123.136.109.40/29
MYSMI,123.136.109.56/29
MYSMI,123.136.109.76/30
MYSMI,123.136.97.28/30
MYSMI,123.136.97.60/30
MYSMI,123.136.101.136/29
MYSMI,123.136.97.64/29
MYSMI,123.136.97.72/29
MYSMI,123.136.97.80/29
MYSMI,123.136.109.16/29
MYSMI,123.136.101.120/29
MYSMI,123.136.97.144/29
MYSMI,123.136.109.80/29
MYSMR,203.82.88.0/24
MYSMR,203.82.89.0/24
MYSMR,203.82.67.0/24
MYSMR,203.82.89.0/27
MYSMR,203.82.89.160/28
MYSMR,203.82.89.32/27
MYSMR,203.82.89.192/28
MYSMR,203.82.89.64/27
MYSMR,203.82.89.96/27
MYSMT,210.48.207.0/25
MYSMT,210.48.207.128/25
MYSMT,210.48.207.0/28
MYSMT,210.48.207.16/28
MYSMT,210.48.207.128/27
MYSMT,210.48.207.192/27
MYSMT,115.164.8.0/28
MYSMT,115.164.136.0/28
MYSMT,213.230.160.0/24
MYSMT,115.164.26.0/24
MYSMT,115.164.27.0/24
MYSMT,115.164.28.0/24
MYSMT,115.164.116.0/25
MYSMT,115.164.117.0/24
MYSMT,115.164.120.0/25
MYSMT,115.164.121.0/24
MYSMT,115.164.122.0/24
MYSMT,115.164.123.0/25
MYSMT,115.164.123.144/29
MYSMT,115.164.244.0/25
MYSMT,115.164.245.0/24
MYSMT,115.164.248.0/25
MYSMT,115.164.250.0/24
MYSMT,115.164.251.0/25
MYSMT,115.164.251.144/29
MYSMT,115.164.249.0/24
MYSMT,115.164.123.128/28
MYSMT,115.164.7.128/28
MYSMT,115.164.251.128/28
MYSMT,115.164.135.128/28
MYSMT,115.164.7.0/24
MYSMT,115.164.135.0/24
MYSMT,115.164.154.0/24
MYSMT,115.164.155.0/24
MYSMT,115.164.102.0/24
MYSMT,115.164.103.0/24
MYSMT,115.164.104.0/24
MYSMT,115.164.105.0/24
MYSMT,115.164.106.0/24
MYSMT,115.164.107.0/24
MYSMT,115.164.108.0/24
MYSMT,115.164.109.0/24
MYSMT,115.164.230.0/24
MYSMT,115.164.231.0/24
MYSMT,115.164.232.0/24
MYSMT,115.164.233.0/24
MYSMT,115.164.234.0/24
MYSMT,115.164.235.0/24
MYSMT,115.164.236.0/24
MYSMT,115.164.237.0/24
NGAET,105.113.241.80/28
NGAET,105.113.241.80/32
NGAET,105.112.241.0/28
NGAET,105.112.241.112/32
NGAET,105.112.241.113/32
NGAET,105.112.241.116/32
NGAET,105.112.241.117/32
NGAET,105.112.241.120/29
NGAET,105.112.241.128/28
NGAET,105.112.241.144/28
NGAET,105.112.241.16/28
NGAET,105.112.241.16/32
NGAET,105.112.241.160/28
NGAET,105.112.241.176/28
NGAET,105.112.241.32/32
NGAET,105.112.241.33/32
NGAET,105.112.241.48/28
NGAET,105.112.241.64/28
NGAET,105.112.241.80/28
NGAET,105.112.48.80/28
NGAET,105.112.241.96/28
NGAET,105.112.48.72/29
NGAET,105.112.8.112/29
NGAET,105.112.8.16/28
NGAET,105.112.8.224/27
NGAET,105.112.8.32/29
NGAET,105.112.8.96/28
NGAET,105.112.9.0/27
NGAET,105.112.9.192/28
NGAET,105.113.241.0/28
NGAET,105.113.241.16/28
NGAET,105.113.241.32/28
NGAET,105.113.241.48/28
NGAET,196.46.245.136/29
NGAET,196.46.245.144/29
NGAET,196.46.245.152/29
NGAET,196.46.245.176/28
NGAET,196.46.245.192/26
NGAET,196.46.246.152/29
NGAET,196.46.246.192/29
NGAET,196.46.246.200/29
NGAET,196.46.246.208/29
NGAET,196.46.246.24/29
NGAET,196.46.246.48/28
NGAET,196.46.246.64/28
NGAET,196.46.246.80/28
NGAGM,41.203.64.32/27
NGAGM,41.203.64.64/27
NGAGM,41.203.65.0/25
NGAGM,41.203.64.128/25
NGAGM,41.203.67.64/26
NGAGM,41.203.67.0/27
NGAGM,41.203.69.48/28
NGAGM,41.203.69.160/27
NGAGM,41.203.69.64/27
NGAGM,41.203.69.144/28
NGAGM,41.203.71.96/29
NGAGM,41.203.71.112/29
NGAGM,41.203.72.16/28
NGAGM,129.205.115.0/25
NGAMN,41.206.6.0/24
NGAMN,41.220.6.0/24
NGAMN,41.220.67.0/24
NGAMN,197.210.7.32/27
NGAMN,197.210.7.64/27
NGAMN,197.210.19.128/27
NGAMN,197.210.210.0/27
NGAMN,197.210.32.176/28
NGAMN,102.88.18.6/32
NGAMN,102.88.18.2/32
NGAMN,102.89.4.2/32
NGAMN,102.89.4.5/32
NICEN,190.212.140.16/29
NICEN,200.62.106.0/26
NICEN,200.62.106.192/28
NICEN,216.230.147.240/28
NICEN,186.77.128.0/28
NICEN,186.77.128.16/28
NICEN,216.230.137.0/28
NICEN,200.6.239.224/28
NICEN,216.230.133.0/26
NICEN,200.62.106.64/28
NICEN,186.77.128.32/28
NICEN,200.107.124.64/26
NICEN,201.190.34.0/28
NICEN,186.26.112.80/28
NICEN,200.62.70.208/30
NICEN,200.62.114.64/29
NICEN,200.62.114.224/29
NICEN,190.184.96.224/29
NICEN,200.62.67.136/29
NICEN,200.62.106.80/28
NICEN,190.212.182.208/29
NICEN,200.62.125.232/29
NICEN,190.212.127.0/28
NLDPN,84.241.224.0/24
NLDPN,84.241.252.0/24
NLDPN,84.241.253.0/24
NLDPT,145.7.44.0/23
NLDPT,145.7.44.0/25
NLDPT,145.7.44.208/28
NLDPT,145.7.46.0/24
NLDPT,145.7.74.0/23
NLDPT,145.7.74.128/25
NLDPT,145.7.75.0/25
NLDPT,145.7.45.0/25
NLDPT,145.7.44.16/28
NLDPT,145.7.44.32/28
NLDPT,145.7.44.128/25
NLDPT,145.7.44.224/28
NLDPT,145.7.44.240/28
NLDPT,145.7.45.128/25
NLDPT,145.7.46.128/25
NLDPT,145.7.74.0/25
NLDPT,145.7.75.128/25
NLDPT,62.93.134.0/27
NORAM,185.189.233.0/26
NORAM,185.189.233.64/26
NORAM,185.189.232.230/32
NORAM,185.189.232.226/32
NORIC,185.83.167.0/26
NORIC,185.83.167.32/28
NORIC,185.83.167.48/28
NORIC,185.83.167.96/28
NORIC,185.83.167.112/28
NORIC,185.83.167.128/26
NORIC,185.83.164.0/26
NORIC,185.83.164.64/26
NORIC,185.83.167.64/26
NORIC,46.230.160.0/24
NORIC,46.230.161.0/24
NORIC,46.230.162.0/24
NORIC,46.230.163.0/24
NORIC,46.230.166.0/24
NORIC,46.230.167.0/24
NORMC,212.4.59.128/26
NORMC,212.4.59.192/27
NORNC,193.109.210.0/24
NORNC,212.45.177.0/24
NORNC,89.9.128.0/22
NORNC,212.45.163.0/24
NORNC,193.181.247.0/24
NORNC,217.214.135.0/24
NORNN,89.254.67.0/24
NORNN,195.191.116.0/23
NORNN,212.45.177.0/24
NORTM,217.148.144.0/24
NORTM,212.17.129.128/28
NORTM,217.148.146.0/25
NORTM,217.148.148.0/25
OMNGT,212.72.28.64/27
OMNGT,212.72.28.64/32
OMNGT,212.72.28.65/32
OMNGT,212.72.28.66/32
OMNGT,212.72.28.67/32
OMNGT,212.72.28.68/32
OMNGT,212.72.28.69/32
OMNGT,212.72.28.70/32
OMNGT,212.72.28.71/32
OMNGT,212.72.28.72/32
OMNGT,212.72.28.73/32
OMNGT,212.72.28.74/32
OMNGT,212.72.28.75/32
OMNGT,212.72.28.76/32
OMNGT,212.72.28.77/32
OMNGT,212.72.28.78/32
OMNGT,212.72.28.79/32
OMNGT,212.72.28.80/32
OMNGT,212.72.28.81/32
OMNGT,212.72.28.82/32
OMNGT,212.72.28.83/32
OMNGT,212.72.28.84/32
OMNGT,212.72.28.85/32
OMNGT,212.72.28.86/32
OMNGT,212.72.28.87/32
OMNGT,212.72.28.88/32
OMNGT,212.72.28.89/32
OMNGT,212.72.28.90/32
OMNGT,212.72.28.91/32
OMNGT,212.72.28.92/32
OMNGT,212.72.28.93/32
OMNGT,212.72.28.94/32
OMNGT,212.72.28.95/32
OMNGT,212.72.9.0/29
OMNGT,212.72.9.1/32
OMNGT,212.72.9.2/32
OMNGT,212.72.9.24/29
OMNGT,212.72.9.24/32
OMNGT,212.72.9.25/32
OMNGT,212.72.9.26/32
OMNGT,212.72.9.27/32
OMNGT,212.72.9.28/32
OMNGT,212.72.9.29/32
OMNGT,212.72.9.3/32
OMNGT,212.72.9.30/32
OMNGT,212.72.9.31/32
OMNGT,212.72.9.4/32
OMNGT,212.72.9.40/29
OMNGT,212.72.9.40/32
OMNGT,212.72.9.41/32
OMNGT,212.72.9.42/32
OMNGT,212.72.9.43/32
OMNGT,212.72.9.44/32
OMNGT,212.72.9.45/32
OMNGT,212.72.9.46/32
OMNGT,212.72.9.47/32
OMNGT,212.72.9.5/32
OMNGT,212.72.9.6/32
OMNGT,212.72.9.7/32
OMNGT,85.154.37.100/32
OMNGT,85.154.37.101/32
OMNGT,85.154.37.102/32
OMNGT,85.154.37.103/32
OMNGT,85.154.37.104/32
OMNGT,85.154.37.105/32
OMNGT,85.154.37.106/32
OMNGT,85.154.37.107/32
OMNGT,85.154.37.108/32
OMNGT,85.154.37.109/32
OMNGT,85.154.37.110/32
OMNGT,85.154.37.111/32
OMNGT,85.154.37.112/32
OMNGT,85.154.37.113/32
OMNGT,85.154.37.114/32
OMNGT,85.154.37.115/32
OMNGT,85.154.37.116/32
OMNGT,85.154.37.117/32
OMNGT,85.154.37.118/32
OMNGT,85.154.37.119/32
OMNGT,85.154.37.120/32
OMNGT,85.154.37.121/32
OMNGT,85.154.37.122/32
OMNGT,85.154.37.123/32
OMNGT,85.154.37.124/32
OMNGT,85.154.37.125/32
OMNGT,85.154.37.126/32
OMNGT,85.154.37.127/32
OMNGT,85.154.37.64/26
OMNGT,85.154.37.64/32
OMNGT,85.154.37.65/32
OMNGT,85.154.37.66/32
OMNGT,85.154.37.67/32
OMNGT,85.154.37.68/32
OMNGT,85.154.37.69/32
OMNGT,85.154.37.70/32
OMNGT,85.154.37.71/32
OMNGT,85.154.37.72/32
OMNGT,85.154.37.73/32
OMNGT,85.154.37.74/32
OMNGT,85.154.37.75/32
OMNGT,85.154.37.76/32
OMNGT,85.154.37.77/32
OMNGT,85.154.37.78/32
OMNGT,85.154.37.79/32
OMNGT,85.154.37.80/32
OMNGT,85.154.37.81/32
OMNGT,85.154.37.82/32
OMNGT,85.154.37.83/32
OMNGT,85.154.37.84/32
OMNGT,85.154.37.85/32
OMNGT,85.154.37.86/32
OMNGT,85.154.37.87/32
OMNGT,85.154.37.88/32
OMNGT,85.154.37.89/32
OMNGT,85.154.37.90/32
OMNGT,85.154.37.91/32
OMNGT,85.154.37.92/32
OMNGT,85.154.37.94/32
OMNGT,85.154.37.95/32
OMNGT,85.154.37.96/32
OMNGT,85.154.37.97/32
OMNGT,85.154.37.98/32
OMNGT,85.154.37.99/32
OMNNT,5.21.228.128/25
OMNNT,188.135.1.128/25
PAKMK,119.160.126.0/24
PAKMK,119.160.0.0/24
PAKTP,37.111.160.0/24
PAKTP,37.111.162.0/24
PAKTP,37.111.161.0/24
PAKUF,202.125.150.0/24
PAKUF,119.155.115.8/29
PAKUF,203.135.18.96/29
PAKUF,119.155.115.0/29
PAKUF,203.135.18.104/29
PAKWA,119.160.126.0/24
PAKWA,119.160.0.0/24
PANDC,200.46.167.128/25
PHLGT,202.89.205.0/26
PHLGT,202.89.204.0/25
PHLGT,203.177.14.192/29
PHLGT,202.89.195.176/28
PHLGT,203.177.61.0/28
PHLGT,202.89.195.224/28
PHLGT,203.177.61.48/29
PHLGT,202.89.195.192/27
PHLGT,203.177.61.208/28
PHLGT,202.89.193.128/26
PHLGT,202.89.198.0/27
PHLGT,112.198.111.192/27
PHLGT,202.89.193.208/28
PHLGT,112.198.111.224/28
PHLGT,202.89.195.144/28
PHLGT,202.89.195.160/28
PHLGT,112.198.106.0/24
PHLGT,112.198.117.0/24
PHLGT,112.198.119.0/24
PHLGT,112.198.110.16/29
PHLGT,112.198.110.24/30
PHLGT,112.198.110.32/28
PHLGT,112.198.118.0/24
PHLGT,112.198.110.128/28
PHLGT,112.198.110.72/29
PHLGT,112.198.110.196/32
PHLGT,112.198.110.232/32
PHLSR,121.54.40.128/28
PHLSR,121.54.40.144/29
PHLSR,121.54.40.160/28
PHLSR,121.54.40.192/29
PHLSR,121.54.40.208/28
PHLSR,121.54.40.152/29
PHLSR,121.54.40.176/28
PHLSR,121.54.40.200/29
PHLSR,121.54.40.224/28
PHLSR,121.54.4.192/28
PHLSR,121.54.36.248/29
PHLSR,121.54.4.208/28
PHLSR,203.87.142.112/29
PHLSR,203.87.142.80/28
PHLSR,121.54.4.184/29
PHLSR,121.54.4.224/28
PHLSR,203.87.142.120/29
PHLSR,203.87.142.96/28
PHLSR,203.111.231.0/28
PHLSR,203.111.231.48/29
PHLSR,203.111.231.16/28
PHLSR,203.111.231.56/29
PHLSR,203.111.231.32/28
PHLSR,121.54.60.0/28
PHLSR,121.54.60.16/29
PHLSR,121.54.60.32/28
PHLSR,203.87.142.160/29
PHLSR,203.87.142.128/28
PHLSR,121.54.60.24/29
PHLSR,121.54.60.48/28
PHLSR,203.87.142.168/29
PHLSR,203.87.142.144/28
PHLSR,203.111.224.120/29
PHLSR,203.111.224.176/28
PHLSR,121.54.4.88/29
PHLSR,203.111.224.96/29
PHLSR,203.111.224.0/28
PHLSR,203.111.224.144/29
PHLSR,131.166.132.0/24
PHLSR,131.166.130.0/24
PHLSR,121.54.10.128/29
PHLSR,121.54.10.136/29
PHLSR,121.54.10.152/29
PHLSR,121.54.10.248/29
PHLSR,121.54.10.168/29
PHLSR,121.54.10.176/29
PHLSR,121.54.10.184/29
PHLSR,121.54.10.192/29
PHLSR,121.54.10.200/29
PHLSR,121.54.10.208/29
PHLSR,121.54.10.224/29
PHLSR,121.54.10.232/29
PHLSR,121.54.10.240/29
PHLSR,121.54.13.168/29
PHLSR,121.54.13.176/29
PHLSR,121.54.13.184/29
PHLSR,121.54.13.192/29
PHLSR,121.54.13.200/29
PHLSR,121.54.13.208/29
PHLSR,121.54.13.216/29
PHLSR,121.54.13.128/29
PHLSR,121.54.13.136/29
PHLSR,121.54.13.144/29
PHLSR,121.54.13.152/29
PHLSR,121.54.13.160/29
PHLSR,121.54.60.120/29
PHLSR,121.54.10.120/29
PHLSR,121.54.10.144/29
PHLSR,121.54.21.224/29
PHLSR,121.54.13.232/29
PHLSR,121.54.13.240/29
PHLSR,121.54.13.248/29
PHLSR,121.54.21.160/29
PHLSR,121.54.21.168/29
PHLSR,121.54.21.176/29
PHLSR,121.54.21.184/29
PHLSR,121.54.21.192/29
PHLSR,121.54.21.200/29
PHLSR,121.54.21.128/29
PHLSR,121.54.21.136/29
PHLSR,121.54.21.144/29
PHLSR,121.54.21.152/29
PHLSR,121.54.50.160/29
PHLSR,121.54.50.168/29
PHLSR,121.54.50.128/29
PHLSR,121.54.50.136/29
PHLSR,121.54.21.248/29
PHLSR,121.54.10.160/29
PHLSR,121.54.10.112/29
PHLSR,121.54.50.176/29
PHLSR,121.54.13.224/29
PHLSR,121.54.50.184/29
PHLSR,121.54.50.200/29
PHLSR,121.54.50.192/29
PHLSR,121.54.50.152/29
PHLSR,121.54.50.144/29
PHLSR,121.54.50.216/29
PHLSR,121.54.50.224/29
PHLSR,203.111.224.104/29
PHLSR,121.54.4.80/29
PHLSR,203.111.224.112/29
PHLSR,121.54.65.128/28
PHLSR,121.54.65.144/28
PHLSR,121.54.65.160/28
PHLSR,121.54.65.176/28
PHLSR,121.54.21.232/29
PHLSR,121.54.21.240/29
PHLSR,121.54.50.232/29
PHLSR,104.225.210.0/27
PHLSR,104.225.210.32/27
PHLSR,185.253.109.0/24
PNGDP,64.86.14.96/27
PNGDP,64.86.14.112/28
PNGDP,64.86.14.104/29
PNGDP,116.0.64.32/28
PNGDP,116.0.64.0/27
PNGDP,103.14.91.32/27
PNGDP,103.14.90.0/29
PNGDP,103.14.90.8/29
PNGDP,103.14.90.16/29
PNGDP,103.14.90.24/29
PNGDP,199.255.4.0/24
PNGDP,103.14.89.112/28
PNGDP,103.14.88.160/28
PNGDP,103.16.159.80/28
PNGDP,103.16.156.16/28
PNGDP,185.57.216.0/22
PNGDP,185.57.218.64/27
PNGDP,185.57.218.96/27
PNGDP,185.57.218.128/27
PNGDP,185.57.218.160/27
PNGDP,185.57.218.192/27
PNGDP,185.57.218.224/27
PNGDP,185.57.219.0/27
PNGDP,185.57.219.32/27
PNGDP,185.57.219.0/28
PNGDP,185.57.219.16/28
PNGDP,185.57.219.32/28
PNGDP,185.57.219.48/28
PNGDP,185.57.216.32/28
PNGDP,185.57.216.48/28
PNGDP,185.57.216.64/28
PNGDP,185.57.216.160/28
PNGDP,185.57.216.176/28
PNGDP,185.57.216.192/28
